Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,17,,,
,,,,,
Bristol Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
12/19/2012,Marijuana,M,B,N,33
12/21/2012,Marijuana,M,B,N,30
1/4/2013,Marijuana,M,B,N,33
1/4/2013,Marijuana,M,B,N,41
1/10/2013,Marijuana,M,B,N,30
1/10/2013,Marijuana,M,W,H,20
1/17/2013,Marijuana,M,B,N,30
1/22/2013,Marijuana,M,W,N,19
1/22/2013,Marijuana,M,B,N,33
1/24/2013,Marijuana,F,B,N,41
1/25/2013,Marijuana,M,B,N,33
1/28/2013,Marijuana,M,B,N,33
2/5/2013,Marijuana,M,W,N,45
2/18/2013,Marijuana,M,W,N,25
2/26/2013,Marijuana,M,B,N,16
3/14/2013,Marijuana,M,B,H,16
4/7/2013,Marijuana,M,W,N,44
4/18/2013,Marijuana,F,W,N,19
4/30/2013,Marijuana,M,W,H,26
5/6/2013,Marijuana,M,B,H,13
5/16/2013,Marijuana,F,W,N,14
5/17/2013,Marijuana,M,W,H,22
5/31/2013,Marijuana,M,W,N,20
6/11/2013,Marijuana,F,W,N,19
6/11/2013,Marijuana,M,B,N,21
6/11/2013,Marijuana,M,W,N,25
6/11/2013,Marijuana,M,W,N,60
6/17/2013,Marijuana,F,W,N,24
7/3/2013,Marijuana,M,W,N,27
7/4/2013,Marijuana,F,W,N,34
7/22/2013,Marijuana,M,W,N,27
8/3/2013,Marijuana,M,W,N,22
8/6/2013,Marijuana,M,B,N,20
8/8/2013,Marijuana,M,W,U,25
8/8/2013,Marijuana,M,W,N,27
8/22/2013,Marijuana,F,W,N,43
8/22/2013,Marijuana,M,W,N,49
9/24/2013,Marijuana,M,W,H,19
10/1/2013,Marijuana,M,W,N,26
10/21/2013,Marijuana,M,B,N,19
10/21/2013,Marijuana,F,B,H,22
10/23/2013,Marijuana,M,W,N,17
10/23/2013,Marijuana,M,W,H,18
10/23/2013,Marijuana,M,W,N,16
10/23/2013,Marijuana,M,W,N,16
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,18,,,
,,,,,
Bristol Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
11/1/2013,Marijuana,M,B,N,25
11/12/2013,Marijuana,M,W,N,23
11/21/2013,Marijuana,M,W,H,29
12/3/2013,Marijuana,M,W,H,17
Bristol Police Department,,139,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,19,,,
,,,,,
Brookfield Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
3/2/2011,Marijuana,F,W,N,24
3/15/2011,Marijuana,M,W,N,20
3/31/2011,Marijuana,F,W,N,24
5/24/2011,Marijuana,M,W,N,17
5/24/2011,Marijuana,M,W,N,17
6/26/2011,Marijuana,M,W,N,20
6/26/2011,Marijuana,M,W,N,18
7/30/2011,Marijuana,M,W,H,26
8/20/2011,Marijuana,M,W,N,15
8/20/2011,Marijuana,F,W,N,20
8/20/2011,Marijuana,M,W,N,19
8/30/2011,Marijuana,F,B,N,17
8/30/2011,Marijuana,M,W,N,25
10/9/2011,Marijuana,F,W,N,18
10/15/2011,Marijuana,F,W,N,22
10/19/2011,Marijuana,M,W,N,18
10/19/2011,Marijuana,F,W,N,19
11/12/2011,Marijuana,M,W,N,18
12/2/2011,Marijuana,M,W,N,21
12/11/2011,Marijuana,F,W,H,26
12/19/2011,Marijuana,M,W,N,19
12/19/2011,Marijuana,M,W,N,19
12/19/2011,Marijuana,M,W,N,19
12/19/2011,Marijuana,M,W,N,19
1/25/2012,Marijuana,M,W,N,21
1/25/2012,Marijuana,F,W,N,18
2/5/2012,Marijuana,M,A,N,20
2/9/2012,Marijuana,M,W,N,18
2/25/2012,Marijuana,M,W,N,24
3/2/2012,Marijuana,M,W,H,17
3/2/2012,Marijuana,M,W,N,16
3/20/2012,Marijuana,M,W,N,33
3/20/2012,Marijuana,M,W,N,33
3/23/2012,Marijuana,M,W,N,18
3/23/2012,Marijuana,F,W,N,14
3/31/2012,Marijuana,M,W,N,20
4/6/2012,Marijuana,M,W,N,20
4/28/2012,Marijuana,M,W,N,17
5/25/2012,Marijuana,M,W,N,17
5/25/2012,Marijuana,M,W,N,15
5/26/2012,Marijuana,M,W,N,17
5/27/2012,Marijuana,F,W,N,22
7/6/2012,Marijuana,M,W,N,42
9/10/2012,Marijuana,M,W,N,31
9/16/2012,Marijuana,M,W,N,45
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,20,,,
,,,,,
Brookfield Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
11/21/2012,Marijuana,M,W,N,31
12/18/2012,Marijuana,M,W,N,18
1/16/2013,Marijuana,M,W,N,19
1/17/2013,Marijuana,M,W,N,20
3/11/2013,Marijuana,F,B,N,18
3/29/2013,Marijuana,F,W,N,19
3/29/2013,Marijuana,F,W,N,19
3/29/2013,Marijuana,F,W,N,19
3/29/2013,Marijuana,M,W,N,19
4/4/2013,Marijuana,F,W,N,19
4/4/2013,Marijuana,M,W,N,18
4/28/2013,Marijuana,M,W,N,18
5/14/2013,Marijuana,M,W,N,18
5/15/2013,Marijuana,F,W,N,20
5/26/2013,Marijuana,M,W,N,24
6/4/2013,Marijuana,M,W,N,21
6/4/2013,Marijuana,M,W,N,18
7/6/2013,Marijuana,M,W,N,46
7/17/2013,Marijuana,M,W,N,21
7/27/2013,Marijuana,M,W,N,21
8/31/2013,Marijuana,M,W,N,24
10/2/2013,Marijuana,M,W,H,33
10/9/2013,Marijuana,M,W,N,39
10/14/2013,Marijuana,M,W,N,22
10/28/2013,Marijuana,M,B,N,27
10/28/2013,Marijuana,M,W,N,19
10/28/2013,Marijuana,F,B,N,41
11/12/2013,Marijuana,M,W,N,28
11/16/2013,Marijuana,M,W,N,24
Brookfield Police Department,,74,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,21,,,
,,,,,
Canton Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
3/14/2011,Marijuana,M,W,U,19
4/3/2011,Marijuana,M,W,N,28
4/19/2011,Marijuana,M,W,N,24
4/25/2011,Marijuana,M,W,N,18
5/12/2011,Marijuana,M,W,,35
7/13/2011,Marijuana,M,U,U,36
3/12/2012,Marijuana,M,W,,25
4/7/2012,Marijuana,F,W,N,18
6/1/2012,Marijuana,M,W,,19
9/1/2012,Marijuana,M,B,N,24
9/7/2012,Marijuana,M,W,N,16
11/19/2012,Marijuana,M,W,N,21
1/19/2013,Marijuana,M,W,N,18
3/10/2013,Marijuana,M,W,N,16
6/1/2013,Marijuana,M,W,N,16
6/1/2013,Marijuana,M,W,N,16
7/26/2013,Marijuana,M,W,,16
7/26/2013,Marijuana,M,U,U,17
10/25/2013,Marijuana,M,W,N,22
Canton Police Department,,19,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,22,,,
,,,,,
Cheshire Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/5/2011,Marijuana,M,B,N,49
1/11/2011,Marijuana,F,W,N,17
1/29/2011,Marijuana,M,W,N,20
2/9/2011,Marijuana,F,B,N,46
2/9/2011,Marijuana,F,B,N,51
2/9/2011,Marijuana,F,B,N,40
2/11/2011,Marijuana,M,W,N,17
2/11/2011,Marijuana,F,W,N,23
3/1/2011,Marijuana,F,B,N,51
4/10/2011,Marijuana,M,W,N,47
4/14/2011,Marijuana,M,W,N,17
4/14/2011,Marijuana,M,W,N,16
4/14/2011,Marijuana,M,W,N,19
4/23/2011,Marijuana,M,W,N,19
4/23/2011,Marijuana,M,W,N,19
4/30/2011,Marijuana,F,W,H,19
4/30/2011,Marijuana,M,W,H,19
5/14/2011,Marijuana,M,B,N,18
5/14/2011,Marijuana,M,W,N,18
5/14/2011,Marijuana,M,W,N,17
5/14/2011,Marijuana,M,W,N,17
5/16/2011,Marijuana,M,W,N,37
5/20/2011,Marijuana,F,W,N,18
5/22/2011,Marijuana,M,W,N,20
6/2/2011,Marijuana,M,W,N,18
6/11/2011,Marijuana,M,B,N,29
6/13/2011,Marijuana,M,W,N,16
6/13/2011,Marijuana,M,W,N,15
7/5/2011,Marijuana,M,W,N,21
7/5/2011,Marijuana,M,W,N,22
7/6/2011,Marijuana,M,W,H,33
7/6/2011,Marijuana,M,W,H,35
7/19/2011,Marijuana,M,W,N,19
7/19/2011,Marijuana,M,W,N,19
8/6/2011,Marijuana,M,W,N,20
8/8/2011,Marijuana,M,W,N,33
9/5/2011,Marijuana,M,W,N,26
9/5/2011,Marijuana,M,W,N,20
9/10/2011,Marijuana,M,W,N,16
9/10/2011,Marijuana,M,W,N,16
9/21/2011,Marijuana,M,W,N,30
9/22/2011,Marijuana,M,W,N,16
10/1/2011,Marijuana,M,W,N,22
10/11/2011,Marijuana,M,W,N,19
11/1/2011,Marijuana,M,W,N,16
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,23,,,
,,,,,
Cheshire Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
11/11/2011,Marijuana,M,W,N,22
3/22/2012,Marijuana,M,W,N,18
3/29/2012,Marijuana,M,W,N,21
4/23/2012,Marijuana,M,W,N,19
4/23/2012,Marijuana,M,W,N,22
5/5/2012,Marijuana,M,W,N,16
5/12/2012,Marijuana,M,W,N,22
5/25/2012,Marijuana,M,W,N,19
5/27/2012,Marijuana,F,W,N,20
5/27/2012,Marijuana,M,W,N,26
5/27/2012,Marijuana,M,W,N,18
12/15/2012,Marijuana,M,W,N,18
12/27/2012,Marijuana,M,B,N,18
12/27/2012,Marijuana,F,W,H,20
2/15/2013,Marijuana,F,W,N,23
3/26/2013,Marijuana,M,W,N,15
3/26/2013,Marijuana,M,W,N,15
3/26/2013,Marijuana,F,W,N,17
3/26/2013,Marijuana,F,W,N,17
3/30/2013,Marijuana,M,B,N,28
4/24/2013,Marijuana,M,W,N,20
5/29/2013,Marijuana,M,W,N,23
6/8/2013,Marijuana,M,B,N,32
Cheshire Police Department,,68,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,24,,,
,,,,,
Clinton Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/3/2011,Marijuana,M,W,N,41
1/28/2011,Marijuana,M,W,N,17
1/29/2011,Marijuana,M,W,U,18
2/2/2011,Marijuana,M,W,N,21
2/17/2011,Marijuana,M,W,N,26
2/20/2011,Marijuana,M,W,N,18
2/22/2011,Marijuana,M,W,N,26
2/22/2011,Marijuana,M,A,N,23
2/22/2011,Marijuana,M,A,N,31
2/22/2011,Marijuana,M,B,N,28
2/27/2011,Marijuana,M,W,N,40
3/17/2011,Marijuana,M,W,N,21
3/23/2011,Marijuana,M,W,N,23
4/2/2011,Marijuana,M,W,N,23
4/5/2011,Marijuana,M,W,N,25
4/10/2011,Marijuana,M,W,N,54
4/15/2011,Marijuana,M,W,N,24
4/15/2011,Marijuana,M,W,N,21
4/16/2011,Marijuana,M,W,N,22
4/24/2011,Marijuana,M,W,N,25
4/24/2011,Marijuana,F,W,N,21
5/5/2011,Marijuana,F,W,N,55
5/5/2011,Marijuana,M,W,N,22
5/9/2011,Marijuana,M,W,N,26
5/9/2011,Marijuana,F,W,N,26
5/10/2011,Marijuana,M,W,N,20
5/10/2011,Marijuana,M,W,N,19
5/12/2011,Marijuana,M,W,N,26
5/13/2011,Marijuana,F,W,N,18
6/15/2011,Marijuana,M,W,U,17
6/17/2011,Marijuana,M,B,H,28
6/23/2011,Marijuana,F,W,N,23
6/26/2011,Marijuana,M,W,N,19
6/27/2011,Marijuana,F,W,N,18
6/29/2011,Marijuana,M,W,N,19
7/1/2011,Marijuana,M,W,N,24
7/23/2011,Marijuana,M,B,N,25
7/31/2011,Marijuana,M,W,N,21
8/5/2011,Marijuana,F,W,U,19
8/13/2011,Marijuana,F,W,N,19
8/13/2011,Marijuana,F,W,N,19
8/13/2011,Marijuana,M,W,N,16
8/18/2011,Marijuana,M,W,H,20
8/24/2011,Marijuana,M,W,N,20
9/3/2011,Marijuana,M,B,N,15
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,25,,,
,,,,,
Clinton Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
9/3/2011,Marijuana,M,W,N,15
9/3/2011,Marijuana,M,B,N,15
9/9/2011,Marijuana,M,W,N,16
9/21/2011,Marijuana,M,W,N,22
11/4/2011,Marijuana,F,W,N,34
11/12/2011,Marijuana,M,W,N,24
11/12/2011,Marijuana,F,W,N,18
11/12/2011,Marijuana,F,W,U,19
11/15/2011,Marijuana,F,W,N,19
11/15/2011,Marijuana,F,W,N,45
11/15/2011,Marijuana,M,W,N,28
11/17/2011,Marijuana,M,W,N,17
11/17/2011,Marijuana,M,W,N,18
11/24/2011,Marijuana,M,W,N,17
12/1/2011,Marijuana,M,W,N,33
12/3/2011,Marijuana,M,W,N,18
1/1/2012,Marijuana,F,W,N,19
1/3/2012,Marijuana,M,W,N,22
1/4/2012,Marijuana,F,W,U,23
1/8/2012,Marijuana,M,W,N,52
1/10/2012,Marijuana,M,B,N,29
1/11/2012,Marijuana,M,W,N,19
1/14/2012,Marijuana,M,W,N,29
1/15/2012,Marijuana,F,U,U,23
1/15/2012,Marijuana,M,W,N,25
1/19/2012,Marijuana,M,W,N,31
1/21/2012,Marijuana,M,W,N,51
1/27/2012,Marijuana,M,W,N,20
2/25/2012,Marijuana,M,W,N,19
2/26/2012,Marijuana,M,W,N,61
3/5/2012,Marijuana,M,W,U,49
3/7/2012,Marijuana,M,W,N,17
3/7/2012,Marijuana,M,W,U,17
3/7/2012,Marijuana,M,W,U,17
3/7/2012,Marijuana,M,W,N,17
3/7/2012,Marijuana,M,W,H,16
3/7/2012,Marijuana,M,W,N,16
3/7/2012,Marijuana,M,W,N,16
3/24/2012,Marijuana,M,W,N,19
4/9/2012,Marijuana,M,W,N,23
4/10/2012,Marijuana,M,U,H,23
4/12/2012,Marijuana,M,W,N,30
4/14/2012,Marijuana,M,W,N,17
4/15/2012,Marijuana,F,W,N,18
4/15/2012,Marijuana,M,W,N,15
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,26,,,
,,,,,
Clinton Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
4/17/2012,Marijuana,M,W,N,20
4/17/2012,Marijuana,M,W,N,22
4/18/2012,Marijuana,M,W,N,46
4/20/2012,Marijuana,M,W,N,17
4/20/2012,Marijuana,M,W,N,17
4/21/2012,Marijuana,M,W,N,58
4/23/2012,Marijuana,F,W,N,11
4/28/2012,Marijuana,F,W,N,18
4/28/2012,Marijuana,F,W,N,21
4/29/2012,Marijuana,M,W,H,21
4/29/2012,Marijuana,F,W,N,21
4/29/2012,Marijuana,M,W,N,17
5/12/2012,Marijuana,M,B,N,19
5/17/2012,Marijuana,M,W,N,18
5/20/2012,Marijuana,M,W,N,22
5/22/2012,Marijuana,F,W,N,20
6/24/2012,Marijuana,M,W,N,25
6/30/2012,Marijuana,M,W,H,21
7/3/2012,Marijuana,M,W,N,24
7/7/2012,Marijuana,F,W,N,21
7/14/2012,Marijuana,M,W,N,25
7/18/2012,Marijuana,M,W,N,27
7/18/2012,Marijuana,M,W,N,24
7/18/2012,Marijuana,F,W,N,23
7/22/2012,Marijuana,M,W,N,21
7/25/2012,Marijuana,M,W,N,20
7/25/2012,Marijuana,M,W,N,20
7/28/2012,Marijuana,M,W,U,24
8/2/2012,Marijuana,F,W,N,25
8/14/2012,Marijuana,M,W,N,19
8/16/2012,Marijuana,M,W,N,17
8/22/2012,Marijuana,M,W,N,24
8/22/2012,Marijuana,F,W,N,23
8/27/2012,Marijuana,M,W,N,26
9/1/2012,Marijuana,M,W,N,19
9/1/2012,Marijuana,M,W,N,19
9/2/2012,Marijuana,M,W,N,24
9/4/2012,Marijuana,M,W,N,18
9/15/2012,Marijuana,M,W,N,21
9/15/2012,Marijuana,M,W,N,25
9/18/2012,Marijuana,M,W,H,29
9/29/2012,Marijuana,M,W,N,32
9/29/2012,Marijuana,M,W,N,47
10/4/2012,Marijuana,M,W,N,44
10/20/2012,Marijuana,M,W,N,27
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,27,,,
,,,,,
Clinton Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
10/21/2012,Marijuana,M,W,N,48
10/21/2012,Marijuana,M,U,U,22
10/21/2012,Marijuana,M,W,N,34
10/21/2012,Marijuana,M,U,U,22
10/22/2012,Marijuana,F,W,N,19
10/24/2012,Marijuana,M,W,N,19
10/24/2012,Marijuana,M,W,N,21
10/25/2012,Marijuana,M,W,N,44
11/3/2012,Marijuana,M,W,N,28
11/5/2012,Marijuana,M,W,N,19
11/6/2012,Marijuana,M,W,N,19
11/9/2012,Marijuana,M,W,N,24
11/10/2012,Marijuana,M,W,H,25
11/13/2012,Marijuana,M,W,N,20
11/13/2012,Marijuana,F,W,N,20
11/21/2012,Marijuana,M,W,N,23
12/5/2012,Marijuana,M,W,N,22
12/7/2012,Marijuana,M,W,N,23
12/10/2012,Marijuana,F,W,N,21
1/8/2013,Marijuana,M,W,N,19
1/8/2013,Marijuana,M,W,N,17
1/14/2013,Marijuana,F,W,N,20
1/14/2013,Marijuana,M,W,N,20
1/17/2013,Marijuana,M,W,N,19
1/17/2013,Marijuana,M,W,N,18
1/17/2013,Marijuana,M,B,N,17
1/17/2013,Marijuana,M,W,N,17
1/27/2013,Marijuana,M,W,N,66
1/28/2013,Marijuana,M,W,N,18
1/28/2013,Marijuana,M,W,N,19
1/30/2013,Marijuana,F,W,N,20
1/31/2013,Marijuana,M,W,N,17
2/2/2013,Marijuana,M,W,N,30
2/7/2013,Marijuana,F,W,N,20
2/7/2013,Marijuana,F,W,N,18
2/11/2013,Marijuana,F,W,N,18
2/12/2013,Marijuana,M,W,N,21
2/13/2013,Marijuana,M,W,N,15
2/13/2013,Marijuana,M,W,N,15
2/14/2013,Marijuana,M,W,N,17
2/14/2013,Marijuana,M,W,N,17
2/21/2013,Marijuana,M,W,N,17
2/23/2013,Marijuana,M,W,N,28
2/25/2013,Marijuana,M,B,N,17
2/25/2013,Marijuana,M,W,N,15
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,28,,,
,,,,,
Clinton Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
3/7/2013,Marijuana,M,W,N,20
3/13/2013,Marijuana,M,W,N,41
3/17/2013,Marijuana,F,W,N,16
3/17/2013,Marijuana,M,W,N,18
3/18/2013,Marijuana,M,W,N,22
3/18/2013,Marijuana,M,W,N,22
4/10/2013,Marijuana,M,W,N,55
4/10/2013,Marijuana,M,W,N,55
4/11/2013,Marijuana,M,W,N,18
4/11/2013,Marijuana,M,W,N,16
4/15/2013,Marijuana,M,B,N,25
5/10/2013,Marijuana,M,W,N,18
5/10/2013,Marijuana,M,W,N,19
5/27/2013,Marijuana,M,W,N,22
5/30/2013,Marijuana,M,W,N,45
5/31/2013,Marijuana,M,W,N,55
6/3/2013,Marijuana,M,W,H,38
7/28/2013,Marijuana,M,W,N,18
7/31/2013,Marijuana,F,W,N,23
7/31/2013,Marijuana,M,B,N,28
8/1/2013,Marijuana,M,W,N,29
8/4/2013,Marijuana,F,W,N,16
8/14/2013,Marijuana,M,B,N,19
8/14/2013,Marijuana,F,B,N,24
8/23/2013,Marijuana,M,W,N,25
8/23/2013,Marijuana,M,W,N,21
8/29/2013,Marijuana,F,W,N,17
9/6/2013,Marijuana,F,W,N,48
9/6/2013,Marijuana,M,W,N,36
9/6/2013,Marijuana,M,W,N,33
9/12/2013,Marijuana,M,W,N,49
9/12/2013,Marijuana,M,W,N,49
9/14/2013,Marijuana,M,W,N,33
9/15/2013,Marijuana,M,W,N,23
9/16/2013,Marijuana,M,W,N,22
9/17/2013,Marijuana,F,W,N,17
9/21/2013,Marijuana,F,W,N,40
9/21/2013,Marijuana,M,W,N,21
9/30/2013,Marijuana,M,W,H,41
10/1/2013,Marijuana,M,W,N,33
10/2/2013,Marijuana,M,W,N,53
10/11/2013,Marijuana,M,W,N,25
10/12/2013,Marijuana,M,W,H,23
10/14/2013,Marijuana,M,W,N,45
10/15/2013,Marijuana,M,W,N,22
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,29,,,
,,,,,
Clinton Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
10/19/2013,Marijuana,M,W,N,19
10/20/2013,Marijuana,M,W,N,22
11/8/2013,Marijuana,M,W,N,25
11/9/2013,Marijuana,M,W,H,28
11/19/2013,Marijuana,M,W,N,16
11/21/2013,Marijuana,M,W,N,21
11/23/2013,Marijuana,F,W,H,27
12/1/2013,Marijuana,F,B,N,22
12/2/2013,Marijuana,M,W,N,18
12/5/2013,Marijuana,M,W,N,45
12/13/2013,Marijuana,M,W,N,40
12/21/2013,Marijuana,M,B,N,42
Clinton Police Department,,237,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,30,,,
,,,,,
Coventry Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
1/3/2011,Marijuana,M,W,N,17
2/17/2011,Marijuana,M,W,N,15
4/5/2011,Marijuana,M,W,N,16
4/5/2011,Marijuana,M,W,N,16
4/22/2011,Marijuana,M,W,N,39
4/22/2011,Marijuana,M,W,N,58
5/3/2011,Marijuana,M,W,N,16
6/18/2011,Marijuana,M,W,H,17
9/15/2011,Marijuana,M,W,N,13
9/30/2011,Marijuana,M,W,N,19
2/18/2012,Marijuana,M,W,N,23
4/20/2012,Marijuana,M,W,N,20
7/4/2012,Marijuana,M,W,N,28
4/23/2013,Marijuana,M,W,N,28
6/21/2013,Marijuana,M,W,H,16
Coventry Police Department,,15,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
Report Params: AgencyID = (* - All ORI's); Date Range  = (2011/1/1 - 2013/12/31),,,,,
,,,,,
Marijuana Arrests By Agency 2011-2013,April 22/2015,,,,
,Page,31,,,
,,,,,
Cromwell Police Department,,,,,
IncidentDate,Description,SexCode,RaceCode,EthnicityCode,Age
3/4/2011,Marijuana,M,B,U,18
3/4/2011,Marijuana,M,W,N,18
3/4/2011,Marijuana,M,W,U,18
3/4/2011,Marijuana,F,W,N,16
3/4/2011,Marijuana,M,W,N,17
4/29/2011,Marijuana,M,W,N,25
6/18/2011,Marijuana,M,W,N,18
6/26/2011,Marijuana,M,W,N,21
6/26/2011,Marijuana,M,W,N,22
7/7/2011,Marijuana,M,W,N,18
7/7/2011,Marijuana,M,U,N,18
7/8/2011,Marijuana,M,W,N,18
8/7/2011,Marijuana,M,W,N,26
10/25/2011,Marijuana,F,W,N,18
10/25/2011,Marijuana,F,W,N,21
10/25/2011,Marijuana,M,B,N,18
10/25/2011,Marijuana,M,W,N,19
10/26/2011,Marijuana,M,W,N,18
11/5/2011,Marijuana,M,U,U,21
11/23/2011,Marijuana,F,W,N,18
11/23/2011,Marijuana,M,W,N,17
11/23/2011,Marijuana,M,W,N,17
11/23/2011,Marijuana,M,W,N,17
12/23/2011,Marijuana,M,W,N,18
12/23/2011,Marijuana,M,W,N,18
1/16/2012,Marijuana,M,W,N,21
4/6/2012,Marijuana,M,W,N,22
5/18/2012,Marijuana,M,W,N,37
7/1/2012,Marijuana,M,W,N,36
12/18/2012,Marijuana,M,W,N,17
12/28/2012,Marijuana,F,W,N,19
12/28/2012,Marijuana,M,B,N,19
1/5/2013,Marijuana,M,B,U,56
2/18/2013,Marijuana,M,B,N,17
2/18/2013,Marijuana,M,B,N,55
3/3/2013,Marijuana,M,A,N,20
3/3/2013,Marijuana,M,W,N,20
3/10/2013,Marijuana,M,W,N,20
3/12/2013,Marijuana,M,B,N,19
3/12/2013,Marijuana,M,B,N,23
3/24/2013,Marijuana,M,W,N,18
5/8/2013,Marijuana,M,W,U,18
9/4/2013,Marijuana,M,W,N,19
12/19/2013,Marijuana,M,W,U,40
Cromwell Police Department,,44,,,
,,,,,
Unit of Count:  Report reflects the count  of PropertyDrugs associated with Group 'A' Incidents.,,,,,
(NSS DRUG-01I),,,,,
,,,,,
